Course Name,Department,CourseNum,SectionNum,Days,StartTime,EndTime,Asynch
ANIMAL REPRODUCTION MGMT,ANSC,434,503,TR,11:10 AM,12:25 PM,False
MKTG & GRDG LVSTCK & MEAT,ANSC,437,930,T,1:00 PM,2:50 PM,False
MKTG & GRDG LVSTCK & MEAT,ANSC,437,930,TR,11:10 AM,12:25 PM,False
HNR-MKTG&GRDG LVSTCK &MEAT,ANSC,437,980,T,1:00 PM,2:50 PM,False
HNR-MKTG&GRDG LVSTCK &MEAT,ANSC,437,980,TR,11:10 AM,12:25 PM,False
CURRENT ISSUES IN ANIMAL AG,ANSC,451,500,R,1:00 PM,2:50 PM,False
CURRENT ISSUES IN ANIMAL AG,ANSC,451,500,TR,9:35 AM,10:50 AM,False
PRCSD MEAT FD OPERATNS,ANSC,467,500,R,3:00 PM,7:00 PM,False
PRCSD MEAT FD OPERATNS,ANSC,467,500,R,3:00 PM,7:00 PM,False
PRCSD MEAT FD OPERATNS,ANSC,467,500,TR,11:10 AM,12:00 PM,False
LIVESTOCK PRACTICUM,ANSC,484,500,W,2:00 PM,5:00 PM,False
HNR-DIRECTED STUDIES,ANSC,485,273,,,,True
DIRECTED STUDIES,ANSC,485,507,,,,True
DIRECTED STUDIES,ANSC,485,511,,,,True
DIRECTED STUDIES,ANSC,485,515,,,,True
DIRECTED STUDIES,ANSC,485,516,,,,True
DIRECTED STUDIES,ANSC,485,519,,,,True
DIRECTED STUDIES,ANSC,485,520,,,,True
DIRECTED STUDIES,ANSC,485,522,,,,True
DIRECTED STUDIES,ANSC,485,527,,,,True
DIRECTED STUDIES,ANSC,485,563,,,,True
DIRECTED STUDIES,ANSC,485,573,,,,True
DIRECTED STUDIES,ANSC,485,580,,,,True
DIRECTED STUDIES,ANSC,485,593,,,,True
DIRECTED STUDIES,ANSC,485,595,,,,True
DIRECTED STUDIES,ANSC,485,596,R,2:10 PM,3:00 PM,False
SENSORY EVAL OF FOODS,ANSC,487,500,MW,11:21 AM,12:20 PM,False
SENSORY EVAL OF FOODS,ANSC,487,500,MW,10:20 AM,11:20 AM,False
SPTP: LIVESTOCK HEREDITY,ANSC,489,501,TR,8:00 AM,9:15 AM,False
HNR-RESEARCH,ANSC,491,212,,,,True
HNR-RESEARCH,ANSC,491,235,,,,True
HNR-RESEARCH,ANSC,491,287,,,,True
RESEARCH,ANSC,491,505,,,,True
RESEARCH,ANSC,491,510,,,,True
RESEARCH,ANSC,491,514,,,,True
RESEARCH,ANSC,491,515,,,,True
RESEARCH,ANSC,491,523,,,,True
RESEARCH,ANSC,491,526,,,,True
RESEARCH,ANSC,491,536,,,,True
RESEARCH,ANSC,491,556,,,,True
RESEARCH,ANSC,491,568,,,,True
RESEARCH,ANSC,491,573,,,,True
RESEARCH,ANSC,491,576,,,,True
RESEARCH,ANSC,491,580,,,,True
RESEARCH,ANSC,491,587,,,,True
RESEARCH,ANSC,491,593,,,,True
RESEARCH,ANSC,491,597,,,,True
RESEARCH,ANSC,491,937,,,,True
HNR-RESEARCH,ANSC,491,970,,,,True
ANSC INTERNSHIP,ANSC,494,500,,,,True
ANSC INTERNSHIP,ANSC,494,501,,,,True
ANSC INTERNSHIP,ANSC,494,502,,,,True
ANSC INTERNSHIP,ANSC,494,503,,,,True
ANSC INTERNSHIP: IN-AB,ANSC,494,550,,,,True
ANSC INTERNSHIP: IN-AB,ANSC,494,551,,,,True
ANIMAL SCIENCE CAPSTONE,ANSC,498,902,M,2:00 PM,5:00 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,902,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,903,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,903,M,2:00 PM,5:00 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,904,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,904,T,9:35 AM,12:35 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,905,T,2:00 PM,5:00 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,905,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,906,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,906,W,2:00 PM,5:00 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,907,R,8:00 AM,11:00 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,907,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,908,R,8:00 AM,11:00 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,908,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,909,R,12:45 PM,3:45 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,909,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,910,R,12:45 PM,3:45 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,910,T,8:00 AM,9:15 AM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,911,R,12:45 PM,3:45 PM,False
ANIMAL SCIENCE CAPSTONE,ANSC,498,911,T,8:00 AM,9:15 AM,False
HNR-ANIMAL SCIENCE CAPSTONE,ANSC,498,970,T,8:00 AM,9:15 AM,False
HNR-ANIMAL SCIENCE CAPSTONE,ANSC,498,970,M,2:00 PM,5:00 PM,False
ENER OF METAB & GROWTH,ANSC,602,600,TR,9:35 AM,10:50 AM,False
PROTEIN METABOLISM,ANSC,613,600,TR,11:10 AM,12:25 PM,False
PHYSIOL CHEM LVSTK SPECIES,ANSC,619,600,MW,3:00 PM,4:15 PM,False
ISSUES EQUINE INDUSTRY,ANSC,621,601,W,3:00 PM,3:50 PM,False
APPLIED ANIMAL GENOMICS,ANSC,629,600,MW,9:00 AM,10:50 AM,False
REPRODUCTIVE BIOLOGY II,ANSC,631,600,MW,7:35 AM,9:15 AM,False
FOOD SAFETY POL REG ISS,ANSC,637,600,TR,8:00 AM,9:15 AM,False
PREDICTION GENETIC MERIT,ANSC,638,600,TR,12:45 PM,2:00 PM,False
CURRENT ISSUES ANIMAL AG,ANSC,651,600,TR,9:35 AM,10:50 AM,False
INDUS PROC MEAT OPER,ANSC,667,600,R,3:00 PM,7:00 PM,False
INDUS PROC MEAT OPER,ANSC,667,600,R,3:00 PM,7:00 PM,False
INDUS PROC MEAT OPER,ANSC,667,600,TR,11:10 AM,12:00 PM,False
SEMINAR,ANSC,681,601,R,1:00 PM,1:50 PM,False
PROFESSIONAL INTRNSHIP,ANSC,684,617,,,,True
PROFESSIONAL INTRNSHIP,ANSC,684,663,,,,True
DIRECTED STUDIES,ANSC,685,611,,,,True
DIRECTED STUDIES,ANSC,685,617,,,,True
DIRECTED STUDIES,ANSC,685,618,,,,True
DIRECTED STUDIES,ANSC,685,626,,,,True
DIRECTED STUDIES,ANSC,685,638,,,,True
DIRECTED STUDIES,ANSC,685,642,,,,True
DIRECTED STUDIES,ANSC,685,650,,,,True
DIRECTED STUDIES,ANSC,685,653,,,,True
DIRECTED STUDIES,ANSC,685,655,R,1:00 PM,2:50 PM,False
DIRECTED STUDIES,ANSC,685,673,,,,True
DIRECTED STUDIES,ANSC,685,680,,,,True
DIRECTED STUDIES,ANSC,685,687,,,,True
DIRECTED STUDIES,ANSC,685,694,,,,True
SENSORY EVAL OF FOODS,ANSC,687,600,MW,11:21 AM,12:20 PM,False
SENSORY EVAL OF FOODS,ANSC,687,600,MW,10:20 AM,11:20 AM,False
RESEARCH,ANSC,691,610,,,,True
RESEARCH,ANSC,691,611,,,,True
RESEARCH,ANSC,691,612,,,,True
RESEARCH,ANSC,691,613,,,,True
RESEARCH,ANSC,691,614,,,,True
RESEARCH,ANSC,691,617,,,,True
RESEARCH,ANSC,691,621,,,,True
RESEARCH,ANSC,691,623,,,,True
RESEARCH,ANSC,691,632,,,,True
RESEARCH,ANSC,691,635,,,,True
RESEARCH,ANSC,691,636,,,,True
RESEARCH,ANSC,691,637,,,,True
RESEARCH,ANSC,691,638,,,,True
RESEARCH,ANSC,691,639,,,,True
RESEARCH,ANSC,691,642,,,,True
RESEARCH,ANSC,691,645,,,,True
RESEARCH: IN-AB,ANSC,691,650,,,,True
RESEARCH,ANSC,691,652,,,,True
RESEARCH,ANSC,691,656,,,,True
RESEARCH: IN-AB,ANSC,691,657,,,,True
RESEARCH:IN-AB,ANSC,691,658,,,,True
RESEARCH:IN-AB,ANSC,691,659,,,,True
RESEARCH,ANSC,691,660,,,,True
RESEARCH,ANSC,691,663,,,,True
RESEARCH,ANSC,691,664,,,,True
RESEARCH,ANSC,691,668,,,,True
RESEARCH,ANSC,691,673,,,,True
RESEARCH,ANSC,691,676,,,,True
RESEARCH,ANSC,691,678,,,,True
RESEARCH,ANSC,691,680,,,,True
RESEARCH,ANSC,691,687,,,,True
RESEARCH,ANSC,691,692,,,,True
RESEARCH,ANSC,691,693,,,,True
RESEARCH,ANSC,691,694,,,,True
RESEARCH,ANSC,691,695,,,,True
RESEARCH,ANSC,691,696,,,,True
RESEARCH,ANSC,691,697,,,,True
RESEARCH: IN-AB,ANSC,691,698,,,,True
INTRO TO ANTHROPOLOGY,ANTH,201,500,MW,1:50 PM,2:40 PM,False
INTRO TO ANTHROPOLOGY,ANTH,201,500,F,,,False
INTRO TO ANTHROPOLOGY,ANTH,201,501,MW,9:10 AM,10:00 AM,False
INTRO TO ANTHROPOLOGY,ANTH,201,501,F,,,False
INTRO TO ANTHROPOLOGY,ANTH,201,502,TR,9:35 AM,10:50 AM,False
INTRO TO ANTHROPOLOGY,ANTH,201,599,,,,True
INTRO TO ARCHAEOLOGY,ANTH,202,500,MWF,10:20 AM,11:10 AM,False
INTRO TO ARCHAEOLOGY,ANTH,202,501,TR,2:20 PM,3:35 PM,False
INTRO TO ARCHAEOLOGY,ANTH,202,502,TR,8:00 AM,9:15 AM,False
THE PREHISTORIC WORLD,ANTH,204,500,R,12:45 PM,2:00 PM,False
THE PREHISTORIC WORLD,ANTH,204,500,T,,,False
THE PREHISTORIC WORLD,ANTH,204,501,TR,11:10 AM,12:25 PM,False
THE PREHISTORIC WORLD,ANTH,204,502,MW,2:20 PM,3:35 PM,False
PEOPLES & CULT OF WRLD,ANTH,205,500,MW,12:45 PM,2:00 PM,False
PEOPLES & CULT OF WRLD,ANTH,205,501,TR,8:00 AM,9:15 AM,False
PEOPLES & CULT OF WRLD,ANTH,205,502,MWF,9:10 AM,10:00 AM,False
PEOPLES & CULT OF WRLD,ANTH,205,503,MWF,10:20 AM,11:10 AM,False
PEOPLES & CULT OF WRLD,ANTH,205,504,MWF,11:30 AM,12:20 PM,False
PEOPLES & CULT OF WRLD,ANTH,205,505,MWF,9:10 AM,10:00 AM,False
PEOPLES & CULT OF WRLD,ANTH,205,508,TR,12:45 PM,2:00 PM,False
PEOPLES & CULT OF WRLD,ANTH,205,509,,,,True
PEOPLES & CULT OF WRLD,ANTH,205,509,T,12:45 PM,2:00 PM,False
PEOPLES & CULT OF WRLD,ANTH,205,510,TR,3:55 PM,5:10 PM,False
PEOPLES & CULT OF WRLD,ANTH,205,599,,,,True
SOC AND CULT ANTH,ANTH,210,501,MWF,12:40 PM,1:30 PM,False
SOC AND CULT ANTH,ANTH,210,502,TR,12:45 PM,2:00 PM,False
SOC AND CULT ANTH,ANTH,210,503,MWF,9:10 AM,10:00 AM,False
SOC AND CULT ANTH,ANTH,210,504,TR,8:00 AM,9:15 AM,False
SOC AND CULT ANTH,ANTH,210,505,TR,8:00 AM,9:15 AM,False
CROSS CULTURAL COMPETENCY,ANTH,222,500,R,12:45 PM,2:00 PM,False
CROSS CULTURAL COMPETENCY,ANTH,222,500,,,,True
INTRO BIOLOGICAL ANTHRO,ANTH,225,501,TR,9:35 AM,10:50 AM,False
INTRO BIOLOGICAL ANTHRO,ANTH,225,599,,,,True
INTRO TO BIOLOGICAL ANTH LAB,ANTH,226,501,F,9:00 AM,12:00 PM,False
INTRO TO BIOLOGICAL ANTH LAB,ANTH,226,502,T,1:00 PM,4:00 PM,False
DIRECTED STUDIES,ANTH,285,501,W,12:40 PM,1:30 PM,False
RESEARCH,ANTH,291,500,,,,True
CULT CHANGE & DEVELOP,ANTH,300,500,MW,4:10 PM,5:25 PM,False
FOSSIL EVID HUMAN EVO,ANTH,312,500,TR,11:10 AM,12:25 PM,False
HISTORICAL ARCHAEOLOGY,ANTH,313,500,TR,8:00 AM,9:15 AM,False
NAUTICAL ARCHAEOLOGY,ANTH,316,501,TR,9:35 AM,10:50 AM,False
INTRO BIBLICAL ARCHAEOL,ANTH,317,500,TR,11:10 AM,12:25 PM,False
NAUT ARCH OF THE AMERI,ANTH,318,500,TR,12:45 PM,2:00 PM,False
NAUTICAL ARCH MEDITERRAN,ANTH,323,500,TR,2:20 PM,3:35 PM,False
MUS IN WORLD CULTURES,ANTH,324,500,TR,12:45 PM,2:00 PM,False
CULTURES OF CENTRAL ASIA,ANTH,335,500,TR,3:55 PM,5:10 PM,False
ARCHAEOLOG ARTIFACT CONS,ANTH,402,500,W,10:15 AM,12:30 PM,False
ARCHAEOLOG ARTIFACT CONS,ANTH,402,500,M,10:15 AM,12:30 PM,False
ANTHROPOLOGY OF RELIGION,ANTH,403,500,TR,9:35 AM,10:50 AM,False
ANTHROPOLOGICAL THEORY,ANTH,410,900,TR,9:35 AM,10:50 AM,False
ANTHROPOLOGICAL WRITING,ANTH,415,900,MW,8:00 AM,9:15 AM,False
ROMANS ARABS AND VIKINGS,ANTH,418,500,MW,11:10 AM,12:25 PM,False
HUMAN OSTEOLOGY,ANTH,425,500,W,12:40 PM,3:40 PM,False
HUMAN OSTEOLOGY,ANTH,425,500,MF,12:40 PM,1:30 PM,False
ANCIENT EGYPT,ANTH,436,500,TR,2:20 PM,3:35 PM,False
ANCIENT EGYPT,ANTH,436,900,TR,3:55 PM,5:10 PM,False
ANTHROPOLOGY INTERNSHIP,ANTH,484,502,,,,True
ANTHROPOLOGY INTERNSHIP,ANTH,484,503,,,,True
ANTHROPOLOGY INTERNSHIP,ANTH,484,504,,,,True
DIRECTED STUDIES,ANTH,485,504,M,9:00 AM,12:00 PM,False
DIRECTED STUDIES,ANTH,485,507,,,,True
DIRECTED STUDIES,ANTH,485,508,,,,True
DIRECTED STUDIES,ANTH,485,524,,,,True
RESEARCH,ANTH,491,506,,,,True
RESEARCH,ANTH,491,508,,,,True
RESEARCH,ANTH,491,517,,,,True
RESEARCH,ANTH,491,519,,,,True
RESEARCH,ANTH,491,521,,,,True
ARCHEOLOGC MTDS & THRY,ANTH,602,500,F,9:00 AM,12:00 PM,False
CONS OF ARCHLGL RES II,ANTH,606,600,R,2:00 PM,4:30 PM,False
CONS OF ARCHLGL RES II,ANTH,606,600,T,2:00 PM,4:30 PM,False
SKILLS IN MARITIME ARCH,ANTH,608,600,W,9:00 AM,12:00 PM,False
RSRCH & RECNSTRTN SHIP,ANTH,616,600,T,9:00 AM,12:00 PM,False
RSRCH & RECNSTRTN SHIP,ANTH,616,600,T,9:00 AM,12:00 PM,False
NEW WORLD SEAFRING,ANTH,628,600,TR,12:45 PM,2:00 PM,False
ETHNOGRAPHIC FLD METH,ANTH,650,600,W,9:00 AM,12:00 PM,False
TEACHING ANTHROPOLOGY,ANTH,680,600,W,1:50 PM,2:40 PM,False
DIRECTED STUDIES,ANTH,685,603,,,,True
DIRECTED STUDIES,ANTH,685,605,,,,True
DIRECTED STUDIES,ANTH,685,609,,,,True
DIRECTED STUDIES,ANTH,685,624,,,,True
RESEARCH,ANTH,691,602,,,,True
RESEARCH,ANTH,691,603,,,,True
RESEARCH,ANTH,691,604,,,,True
RESEARCH,ANTH,691,605,,,,True
RESEARCH,ANTH,691,606,,,,True
RESEARCH,ANTH,691,608,,,,True
RESEARCH,ANTH,691,610,,,,True
RESEARCH,ANTH,691,611,,,,True
RESEARCH,ANTH,691,615,,,,True
RESEARCH,ANTH,691,618,,,,True
RESEARCH,ANTH,691,620,,,,True
RESEARCH,ANTH,691,621,,,,True
RESEARCH,ANTH,691,622,,,,True
RESEARCH,ANTH,691,623,,,,True
RESEARCH: IN-AB,ANTH,691,652,,,,True
RESEARCH: IN-AB,ANTH,691,656,,,,True
RESEARCH: IN-AB,ANTH,691,658,,,,True
RESEARCH: IN-AB,ANTH,691,660,,,,True
RESEARCH: IN-AB,ANTH,691,667,,,,True
RESEARCH: IN-AB,ANTH,691,670,,,,True
RESEARCH: IN-AB,ANTH,691,671,,,,True
RESEARCH: IN-AB,ANTH,691,672,,,,True
RESEARCH: IN-AB,ANTH,691,673,,,,True
BEGINNING ARABIC I,ARAB,101,500,MTWRF,10:20 AM,11:10 AM,False
BEGINNING ARABIC II,ARAB,102,501,MTWRF,8:00 AM,8:50 AM,False
BEGINNING ARABIC II,ARAB,102,502,MTWRF,9:10 AM,10:00 AM,False
INTERMEDIATE ARABIC II,ARAB,202,501,MWF,9:10 AM,10:00 AM,False
DIRECTED STUDIES,ARAB,285,501,MWF,1:50 PM,2:40 PM,False
MEDIA ARABIC,ARAB,323,500,MWF,11:30 AM,12:20 PM,False
RESEARCH,ARAB,491,900,MW,4:10 PM,5:25 PM,False
DESIGN FOUNDATIONS I,ARCH,105,500,MWF,9:10 AM,11:30 AM,False
DESIGN FOUNDATIONS I,ARCH,105,500,M,8:00 AM,8:50 AM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,500,M,1:31 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,500,WF,1:30 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,500,M,12:40 PM,1:30 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,501,M,8:51 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,501,WF,8:50 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,501,M,8:00 AM,8:50 AM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,502,M,1:31 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,502,WF,1:30 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,502,M,12:40 PM,1:30 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,503,M,8:51 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,503,WF,8:50 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,503,M,8:00 AM,8:50 AM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,504,M,1:31 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,504,WF,1:30 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,504,M,12:40 PM,1:30 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,505,M,8:51 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,505,WF,8:50 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,505,M,8:00 AM,8:50 AM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,506,M,8:51 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,506,WF,8:50 AM,12:10 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,506,M,8:00 AM,8:50 AM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,507,M,1:31 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,507,WF,1:00 PM,4:50 PM,False
DESIGN AND VISUAL COMM FOUN II,ARCH,108,507,M,12:40 PM,1:30 PM,False
DESIGN COMM FOUNDATION I,ARCH,115,500,W,1:50 PM,3:10 PM,False
DESIGN COMM FOUNDATION I,ARCH,115,500,F,1:31 PM,3:10 PM,False
DESIGN COMM FOUNDATION I,ARCH,115,500,F,12:40 PM,1:30 PM,False
HNR-ARCH DESIGN II,ARCH,206,200,F,9:10 AM,12:30 PM,False
HNR-ARCH DESIGN II,ARCH,206,200,MW,10:01 AM,12:30 PM,False
HNR-ARCH DESIGN II,ARCH,206,200,MW,9:10 AM,10:00 AM,False
HNR-ARCH DESIGN II,ARCH,206,203,MW,2:41 PM,5:10 PM,False
HNR-ARCH DESIGN II,ARCH,206,203,F,1:50 PM,5:10 PM,False
HNR-ARCH DESIGN II,ARCH,206,203,MW,1:50 PM,2:40 PM,False
HNR-ARCH DESIGN II,ARCH,206,206,MW,10:01 AM,12:30 PM,False
HNR-ARCH DESIGN II,ARCH,206,206,F,9:10 AM,12:30 PM,False
HNR-ARCH DESIGN II,ARCH,206,206,MW,9:10 AM,10:00 AM,False
ARCH DESIGN II,ARCH,206,500,MW,10:01 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,500,F,9:10 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,500,MW,9:10 AM,10:00 AM,False
ARCH DESIGN II,ARCH,206,501,MW,2:41 PM,5:10 PM,False
ARCH DESIGN II,ARCH,206,501,F,1:50 PM,5:10 PM,False
ARCH DESIGN II,ARCH,206,501,MW,1:50 PM,2:40 PM,False
ARCH DESIGN II,ARCH,206,502,F,9:10 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,502,MW,10:01 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,502,MW,9:10 AM,10:00 AM,False
ARCH DESIGN II,ARCH,206,503,F,1:50 PM,5:10 PM,False
ARCH DESIGN II,ARCH,206,503,MW,2:41 PM,5:10 PM,False
ARCH DESIGN II,ARCH,206,503,MW,1:50 PM,2:40 PM,False
ARCH DESIGN II,ARCH,206,505,MW,10:01 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,505,F,9:10 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,505,MW,9:10 AM,10:00 AM,False
ARCH DESIGN II,ARCH,206,506,MW,10:01 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,506,F,9:10 AM,12:30 PM,False
ARCH DESIGN II,ARCH,206,506,MW,9:10 AM,10:00 AM,False
ARCH DESIGN II,ARCH,206,507,MW,2:41 PM,5:10 PM,False
ARCH DESIGN II,ARCH,206,507,F,1:50 PM,5:10 PM,False
ARCH DESIGN II,ARCH,206,507,MW,1:50 PM,2:40 PM,False
SOCIAL & BEHAV FACT DESN,ARCH,212,500,TR,11:10 AM,12:25 PM,False
SOCIAL & BEHAV FACT DESN,ARCH,212,700,,,,True
SUSTAINABLE ARCHITECTURE,ARCH,213,500,TR,9:35 AM,10:50 AM,False
SUSTAINABLE ARCHITECTURE,ARCH,213,501,TR,9:35 AM,10:50 AM,False
COMPUT METHODS IN ARCH,ARCH,216,500,TR,4:46 PM,5:35 PM,False
COMPUT METHODS IN ARCH,ARCH,216,500,TR,3:55 PM,4:45 PM,False
HNR-SURVEY WORLD ARCH HIS I,ARCH,249,201,TR,9:35 AM,10:50 AM,False
SURVEY WORLD ARCH HIS I,ARCH,249,503,TR,9:35 AM,10:50 AM,False
SURVEY WORLD ARCH HIS I,ARCH,249,504,TR,9:35 AM,10:50 AM,False
SURVEY WORLD ARCH HIS I,ARCH,249,700,,,,True
HNR-SURVEY WORLD ARCH HIS II,ARCH,250,200,TR,12:45 PM,2:00 PM,False
SURVEY WORLD ARCH HIS II,ARCH,250,501,TR,12:45 PM,2:00 PM,False
SURVEY WORLD ARCH HIS II,ARCH,250,502,TR,12:45 PM,2:00 PM,False
SURVEY WORLD ARCH HIS II,ARCH,250,700,,,,True
SEMINAR IN CONTEMPORARY ARCH,ARCH,281,500,M,5:45 PM,6:35 PM,False
ARCH DESIGN III,ARCH,305,901,F,1:50 PM,5:10 PM,False
ARCH DESIGN III,ARCH,305,901,MW,2:41 PM,5:10 PM,False
ARCH DESIGN III,ARCH,305,901,MW,1:50 PM,2:40 PM,False
ARCH DESIGN III,ARCH,305,932,MW,10:01 AM,12:30 PM,False
ARCH DESIGN III,ARCH,305,932,F,9:10 AM,12:30 PM,False
ARCH DESIGN III,ARCH,305,932,MW,9:10 AM,10:00 AM,False
ARCH DESIGN III,ARCH,305,933,MW,10:01 AM,12:30 PM,False
ARCH DESIGN III,ARCH,305,933,F,9:10 AM,12:30 PM,False
ARCH DESIGN III,ARCH,305,933,MW,9:10 AM,10:00 AM,False
HNR-ARCH DESIGN III,ARCH,305,972,F,9:10 AM,12:30 PM,False
HNR-ARCH DESIGN III,ARCH,305,972,MW,10:01 AM,12:30 PM,False
HNR-ARCH DESIGN III,ARCH,305,972,MW,9:10 AM,10:00 AM,False
DIGITAL FABRICATION ARCH,ARCH,317,501,TR,8:51 AM,10:00 AM,False
DIGITAL FABRICATION ARCH,ARCH,317,501,TR,8:00 AM,8:50 AM,False
ARCHITECTURAL ENVELOPES,ARCH,328,500,TR,9:35 AM,10:50 AM,False
ARCHITECTURAL STRUCTURES,ARCH,331,500,TR,1:21 PM,2:10 PM,False
ARCHITECTURAL STRUCTURES,ARCH,331,500,TR,12:30 PM,1:20 PM,False
ARCHITECTURAL SYSTEMS,ARCH,335,500,TR,5:11 PM,6:00 PM,False
ARCHITECTURAL SYSTEMS,ARCH,335,500,TR,3:55 PM,5:10 PM,False
HISTORY OF BUILDING TECH,ARCH,345,501,TR,3:55 PM,5:10 PM,False
ARCH HERITAGE CULTURE,ARCH,346,500,TR,12:45 PM,2:00 PM,False
DOCUMENT HIST BLDGS & SITES,ARCH,347,500,R,8:00 AM,10:05 AM,False
DOCUMENT HIST BLDGS & SITES,ARCH,347,500,T,8:00 AM,8:50 AM,False
DOCUMENT HIST BLDGS & SITES,ARCH,347,500,T,8:51 AM,10:05 AM,False
HIST/THEOR MOD/CONT ARCH,ARCH,350,501,TR,2:20 PM,3:35 PM,False
HIST/THEOR MOD/CONT ARCH,ARCH,350,700,,,,True
HISTORY OF PRODUCT DESIGN,ARCH,353,500,TR,5:30 PM,6:45 PM,False
DESIGN SEMINAR,ARCH,381,501,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,501,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,501,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,501,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,501,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,502,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,502,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,502,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,502,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,502,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,503,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,503,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,503,M,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,503,W,5:30 PM,8:00 PM,False
DESIGN SEMINAR,ARCH,381,503,W,5:30 PM,8:00 PM,False
DESIGN CREATIVITY,ARCH,401,500,TR,11:10 AM,12:25 PM,False
HNR-ARCH DESIGN V,ARCH,406,200,F,1:50 PM,5:10 PM,False
HNR-ARCH DESIGN V,ARCH,406,200,F,1:50 PM,2:40 PM,False
HNR-ARCH DESIGN V,ARCH,406,200,MW,2:41 PM,5:10 PM,False
ARCH DESIGN V,ARCH,406,500,MWF,1:50 PM,5:10 PM,False
ARCH DESIGN V,ARCH,406,500,F,2:41 PM,5:10 PM,False
ARCH DESIGN V,ARCH,406,500,MW,1:50 PM,2:40 PM,False
