Course/Section,Section Title,Days Met,Start Time,End Time,Room,Instructor,Term,Status,Max Enrollment,Course Offering Id
BIOL 320/524 LAB,INTEGRATED HUM AN/PH II,W,6:10 PM,9:00 PM,HELD 219,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50410
BIOL 320/524 LEC,INTEGRATED HUM AN/PH II,MWF,3:00 PM,3:50 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50410
BIOL 320/525 LAB,INTEGRATED HUM AN/PH II,R,2:20 PM,5:10 PM,HELD 219,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50411
BIOL 320/525 LEC,INTEGRATED HUM AN/PH II,MWF,3:00 PM,3:50 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50411
BIOL 320/526 LAB,INTEGRATED HUM AN/PH II,M,11:30 AM,2:20 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50412
BIOL 320/526 LEC,INTEGRATED HUM AN/PH II,MWF,3:00 PM,3:50 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50412
BIOL 320/527 LAB,INTEGRATED HUM AN/PH II,T,11:10 AM,2:00 PM,HELD 220,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50413
BIOL 320/527 LEC,INTEGRATED HUM AN/PH II,MWF,3:00 PM,3:50 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50413
BIOL 320/528 LAB,INTEGRATED HUM AN/PH II,R,8:00 AM,10:50 AM,HELD 220,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50414
BIOL 320/528 LEC,INTEGRATED HUM AN/PH II,MWF,3:00 PM,3:50 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50414
BIOL 320/529 LAB,INTEGRATED HUM AN/PH II,R,11:10 AM,2:00 PM,HELD 220,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50415
BIOL 320/529 LEC,INTEGRATED HUM AN/PH II,MWF,3:00 PM,3:50 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50415
BIOL 320/530 LAB,INTEGRATED HUM AN/PH II,R,2:20 PM,5:10 PM,HELD 220,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50416
BIOL 320/530 LEC,INTEGRATED HUM AN/PH II,MWF,3:00 PM,3:50 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50416
BIOL 320/531 LAB,INTEGRATED HUM AN/PH II,M,8:00 AM,10:50 AM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50417
BIOL 320/531 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50417
BIOL 320/532 LAB,INTEGRATED HUM AN/PH II,M,3:00 PM,5:50 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50418
BIOL 320/532 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50418
BIOL 320/533 LAB,INTEGRATED HUM AN/PH II,M,6:10 PM,9:00 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50420
BIOL 320/533 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50420
BIOL 320/534 LAB,INTEGRATED HUM AN/PH II,T,8:00 AM,10:50 AM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50421
BIOL 320/534 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50421
BIOL 320/535 LAB,INTEGRATED HUM AN/PH II,T,11:10 AM,2:00 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50422
BIOL 320/535 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50422
BIOL 320/536 LAB,INTEGRATED HUM AN/PH II,T,2:20 PM,5:10 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50423
BIOL 320/536 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50423
BIOL 320/537 LAB,INTEGRATED HUM AN/PH II,T,6:10 PM,9:00 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50424
BIOL 320/537 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50424
BIOL 320/538 LAB,INTEGRATED HUM AN/PH II,W,8:00 AM,10:50 AM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50425
BIOL 320/538 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50425
BIOL 320/539 LAB,INTEGRATED HUM AN/PH II,W,3:00 PM,5:50 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50426
BIOL 320/539 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50426
BIOL 320/540 LAB,INTEGRATED HUM AN/PH II,W,6:10 PM,9:00 PM,HELD 204,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50428
BIOL 320/540 LEC,INTEGRATED HUM AN/PH II,MWF,12:40 PM,1:30 PM,BSBE 115,El-Hashash,202411 (CS Spring) - View Only,Scheduled,24,50428
BIOL 320/M01 LAB,INTEGRATED HUM AN/PH II,R,11:00 AM,12:50 PM,HECM 306,Cavazos,202411 (CS Spring) - View Only,Scheduled,24,51121
BIOL 320/M01 LEC,INTEGRATED HUM AN/PH II,TR,9:35 AM,10:50 AM,HECM 107,Cavazos,202411 (CS Spring) - View Only,Scheduled,24,51121
BIOL 335/501 LAB,INVERTEBRATE ZOOLOGY,W,3:00 PM,5:50 PM,BTLR 007,Wicksten,202411 (CS Spring) - View Only,Scheduled,14,12575
BIOL 335/501 LEC,INVERTEBRATE ZOOLOGY,MWF,11:30 AM,12:20 PM,BTLR 309,Wicksten,202411 (CS Spring) - View Only,Scheduled,14,12575
BIOL 335/502 LAB,INVERTEBRATE ZOOLOGY,M,3:00 PM,5:50 PM,BTLR 007,Wicksten,202411 (CS Spring) - View Only,Scheduled,14,12577
BIOL 335/502 LEC,INVERTEBRATE ZOOLOGY,MWF,11:30 AM,12:20 PM,BTLR 309,Wicksten,202411 (CS Spring) - View Only,Scheduled,14,12577
BIOL 351/500 LAB,FUND OF MICROBIOL,MW,8:00 AM,9:50 AM,HELD 208,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42342
BIOL 351/500 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42342
BIOL 351/501 LAB,FUND OF MICROBIOL,MW,1:00 PM,2:50 PM,HELD 208,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42536
BIOL 351/501 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42536
BIOL 351/502 LAB,FUND OF MICROBIOL,MW,3:00 PM,4:50 PM,HELD 208,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42537
BIOL 351/502 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42537
BIOL 351/503 LAB,FUND OF MICROBIOL,MW,10:00 AM,11:50 AM,HELD 208,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42538
BIOL 351/503 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42538
BIOL 351/504 LAB,FUND OF MICROBIOL,TR,10:00 AM,11:50 AM,HELD 208,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42541
BIOL 351/504 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42541
BIOL 351/505 LAB,FUND OF MICROBIOL,TR,1:00 PM,2:50 PM,HELD 208,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42542
BIOL 351/505 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42542
BIOL 351/506 LAB,FUND OF MICROBIOL,TR,3:00 PM,4:50 PM,HELD 208,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42543
BIOL 351/506 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42543
BIOL 351/507 LAB,FUND OF MICROBIOL,TR,1:00 PM,2:50 PM,HELD 209,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42544
BIOL 351/507 LEC,FUND OF MICROBIOL,TR,8:00 AM,9:15 AM,ILCB 207 - Large Collab,Paredes,202411 (CS Spring) - View Only,Scheduled,24,42544
BIOL 351/508 LAB,FUND OF MICROBIOL,TR,8:00 AM,9:50 AM,HELD 208,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42545
BIOL 351/508 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42545
BIOL 351/509 LAB,FUND OF MICROBIOL,MW,8:00 AM,9:50 AM,HELD 209,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42546
BIOL 351/509 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42546
BIOL 351/510 LAB,FUND OF MICROBIOL,MW,10:00 AM,11:50 AM,HELD 209,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42547
BIOL 351/510 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42547
BIOL 351/511 LAB,FUND OF MICROBIOL,MW,1:00 PM,2:50 PM,HELD 209,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42548
BIOL 351/511 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42548
BIOL 351/512 LAB,FUND OF MICROBIOL,MW,3:00 PM,4:50 PM,HELD 209,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42549
BIOL 351/512 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42549
BIOL 351/513 LAB,FUND OF MICROBIOL,TR,8:00 AM,9:50 AM,HELD 209,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42550
BIOL 351/513 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42550
BIOL 351/514 LAB,FUND OF MICROBIOL,TR,10:00 AM,11:50 AM,HELD 209,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42551
BIOL 351/514 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42551
BIOL 351/515 LAB,FUND OF MICROBIOL,TR,3:00 PM,4:50 PM,HELD 209,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42552
BIOL 351/515 LEC,FUND OF MICROBIOL,TR,12:45 PM,2:00 PM,BSBE 115,Sorg,202411 (CS Spring) - View Only,Scheduled,24,42552
BIOL 357/500 LEC,ECOLOGY,MWF,10:20 AM,11:10 AM,HELD 105,Butler,202411 (CS Spring) - View Only,Scheduled,50,42346
BIOL 388/501 LAB,PRNCPLS OF ANML PHSLGY,T,2:20 PM,5:10 PM,HELD 212,Sato,202411 (CS Spring) - View Only,Scheduled,24,37770
BIOL 388/501 LEC,PRNCPLS OF ANML PHSLGY,MWF,12:40 PM,1:30 PM,HELD 111,Sato,202411 (CS Spring) - View Only,Scheduled,24,37770
BIOL 388/502 LAB,PRNCPLS OF ANML PHSLGY,W,8:00 AM,10:50 AM,HELD 212,Sato,202411 (CS Spring) - View Only,Scheduled,24,37771
BIOL 388/502 LEC,PRNCPLS OF ANML PHSLGY,MWF,12:40 PM,1:30 PM,HELD 111,Sato,202411 (CS Spring) - View Only,Scheduled,24,37771
BIOL 388/503 LAB,PRNCPLS OF ANML PHSLGY,W,3:00 PM,5:50 PM,HELD 212,Sato,202411 (CS Spring) - View Only,Scheduled,24,37772
BIOL 388/503 LEC,PRNCPLS OF ANML PHSLGY,MWF,12:40 PM,1:30 PM,HELD 111,Sato,202411 (CS Spring) - View Only,Scheduled,24,37772
BIOL 388/504 LAB,PRNCPLS OF ANML PHSLGY,R,2:20 PM,5:10 PM,HELD 212,Sato,202411 (CS Spring) - View Only,Scheduled,24,37773
BIOL 388/504 LEC,PRNCPLS OF ANML PHSLGY,MWF,12:40 PM,1:30 PM,HELD 111,Sato,202411 (CS Spring) - View Only,Scheduled,24,37773
BIOL 401/980 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,51915
BIOL 401/981 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,51914
BIOL 401/982 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,51913
BIOL 401/983 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,51912
BIOL 401/984 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,51911
BIOL 401/985 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,51910
BIOL 401/986 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,51786
BIOL 401/987 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,51785
BIOL 401/988 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,51784
BIOL 401/989 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,51783
BIOL 401/990 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,46502
BIOL 401/991 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,46501
BIOL 401/992 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,46500
BIOL 401/993 LEC,CRITICAL WRITING IN BIOL,,,,,Edgar,202411 (CS Spring) - View Only,Incomplete,10,46499
BIOL 401/994 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,44469
BIOL 401/995 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,44445
BIOL 401/996 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,42988
BIOL 401/997 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,42987
BIOL 401/998 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,42986
BIOL 401/999 LEC,CRITICAL WRITING IN BIOL,,,,,St. Clair,202411 (CS Spring) - View Only,Incomplete,15,42985
BIOL 402/901 LEC,COMM BIOLOGY RESEARCH PUBLIC,M,9:10 AM,10:00 AM,BTLR 309,Leboeuf,202411 (CS Spring) - View Only,Scheduled,25,42902
BIOL 402/902 LEC,COMM BIOLOGY RESEARCH PUBLIC,W,8:00 AM,8:50 AM,BTLR 309,Leboeuf,202411 (CS Spring) - View Only,Scheduled,25,42903
BIOL 402/903 LEC,COMM BIOLOGY RESEARCH PUBLIC,M,11:30 AM,12:20 PM,BSBW B25,Leboeuf,202411 (CS Spring) - View Only,Scheduled,25,45196
BIOL 402/904 LEC,COMM BIOLOGY RESEARCH PUBLIC,W,11:30 AM,12:20 PM,BSBW B25,Leboeuf,202411 (CS Spring) - View Only,Scheduled,25,45197
BIOL 402/905 LEC,COMM BIOLOGY RESEARCH PUBLIC,M,1:50 PM,2:40 PM,BTLR 309,Leboeuf,202411 (CS Spring) - View Only,Scheduled,25,50323
BIOL 402/906 LEC,COMM BIOLOGY RESEARCH PUBLIC,W,1:50 PM,2:40 PM,BTLR 309,Leboeuf,202411 (CS Spring) - View Only,Scheduled,25,50328
BIOL 402/979 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,51916
BIOL 402/987 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Ghose,202411 (CS Spring) - View Only,Incomplete,12,52447
BIOL 402/988 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Ghose,202411 (CS Spring) - View Only,Incomplete,13,52429
BIOL 402/989 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Ghose,202411 (CS Spring) - View Only,Incomplete,12,52446
BIOL 402/990 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Ghose,202411 (CS Spring) - View Only,Incomplete,13,52445
BIOL 402/991 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,51919
BIOL 402/992 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,51918
BIOL 402/993 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,51917
BIOL 402/994 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,50344
BIOL 402/995 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,50343
BIOL 402/996 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,50342
BIOL 402/997 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,50341
BIOL 402/998 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,50340
BIOL 402/999 LEC,COMM BIOLOGY RESEARCH PUBLIC,,,,,Adams,202411 (CS Spring) - View Only,Incomplete,15,50338
BIOL 402/M99 LEC,COMM BIOLOGY RESEARCH PUBLIC,T,4:10 PM,5:00 PM,,Silkwood,202411 (CS Spring) - View Only,Unassigned,10,52005
BIOL 403/980 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,51927
BIOL 403/981 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,51926
BIOL 403/982 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,51925
BIOL 403/983 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,51924
BIOL 403/984 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,14,51923
BIOL 403/985 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,10,51922
BIOL 403/986 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,10,51921
BIOL 403/987 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,10,51920
BIOL 403/988 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,10,50363
BIOL 403/989 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,14,50362
BIOL 403/990 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,10,50361
BIOL 403/991 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,15,50360
BIOL 403/992 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,15,50359
BIOL 403/993 LEC,MEDICAL NARRATIVES,,,,,Yeoman,202411 (CS Spring) - View Only,Incomplete,15,50358
BIOL 403/994 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,50357
BIOL 403/995 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,50356
BIOL 403/996 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,50354
BIOL 403/997 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,50352
BIOL 403/998 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,50350
BIOL 403/999 LEC,MEDICAL NARRATIVES,,,,,Kuhn,202411 (CS Spring) - View Only,Incomplete,15,50297
BIOL 406/500 LEC,BACTERIAL GENETICS,MWF,9:10 AM,10:00 AM,BSBW B25,Sorg,202411 (CS Spring) - View Only,Scheduled,30,10372
BIOL 407/501 LEC,BIOLOGICAL CLOCKS,MW,4:10 PM,5:25 PM,HELD 200,Bell-Pedersen,202411 (CS Spring) - View Only,Scheduled,150,50364
BIOL 413/500 LEC,CELL BIOLOGY,TR,9:35 AM,10:50 AM,HELD 105,Ryan,202411 (CS Spring) - View Only,Scheduled,55,10373
BIOL 414/500 LEC,DEVELOPMENTAL BIOLOGY,TR,12:45 PM,2:00 PM,BTLR 309,Riley,202411 (CS Spring) - View Only,Scheduled,38,42565
BIOL 428/500 LEC,CELLULAR NEUROSCIENCE,MWF,11:30 AM,12:20 PM,ILCB 112 - Egg,McCreedy,202411 (CS Spring) - View Only,Scheduled,100,50667
BIOL 430/500 LAB,BIOLOGICAL IMAGING,T,1:00 PM,3:50 PM,BSBW B23,Griffing,202411 (CS Spring) - View Only,Scheduled,12,30676
BIOL 430/500 LEC,BIOLOGICAL IMAGING,MWF,10:20 AM,11:10 AM,BSBW B25,Griffing,202411 (CS Spring) - View Only,Scheduled,12,30676
BIOL 430/501 LAB,BIOLOGICAL IMAGING,W,1:50 PM,4:40 PM,BSBW B23,Griffing,202411 (CS Spring) - View Only,Scheduled,12,48047
BIOL 430/501 LEC,BIOLOGICAL IMAGING,MWF,10:20 AM,11:10 AM,BSBW B25,Griffing,202411 (CS Spring) - View Only,Scheduled,12,48047
BIOL 430/502 LAB,BIOLOGICAL IMAGING,M,1:50 PM,4:40 PM,BSBW B23,Griffing,202411 (CS Spring) - View Only,Scheduled,12,31745
BIOL 430/502 LEC,BIOLOGICAL IMAGING,MWF,10:20 AM,11:10 AM,BSBW B25,Griffing,202411 (CS Spring) - View Only,Scheduled,12,31745
BIOL 430/503 LAB,BIOLOGICAL IMAGING,R,1:00 PM,3:50 PM,BSBW B23,Griffing,202411 (CS Spring) - View Only,Scheduled,12,52115
BIOL 430/503 LEC,BIOLOGICAL IMAGING,MWF,10:20 AM,11:10 AM,BSBW B25,Griffing,202411 (CS Spring) - View Only,Scheduled,12,52115
BIOL 438/500 LEC,BACTERIAL PHYSIOLOGY,TR,9:35 AM,10:50 AM,BTLR 309,Garcia,202411 (CS Spring) - View Only,Scheduled,40,42563
BIOL 443/900 LAB,EARLY STGS ANIM EVOL,TR,12:01 PM,1:25 PM,BTLR 004,Neuman,202411 (CS Spring) - View Only,Scheduled,25,51389
BIOL 443/900 LEC,EARLY STGS ANIM EVOL,TR,11:10 AM,12:00 PM,BTLR 004,Neuman,202411 (CS Spring) - View Only,Scheduled,25,51389
BIOL 444/500 LEC,NEURAL DEVELOPMENT,TR,2:20 PM,3:35 PM,ILSB 1105,Dulin,202411 (CS Spring) - View Only,Scheduled,150,37862
BIOL 450/501 LAB,GENOMICS,T,2:20 PM,5:10 PM,BTLR 309,Chakraborty,202411 (CS Spring) - View Only,Scheduled,25,50315
BIOL 450/501 LEC,GENOMICS,MW,4:10 PM,5:25 PM,BSBE 115,Chakraborty,202411 (CS Spring) - View Only,Scheduled,25,50315
BIOL 450/502 LAB,GENOMICS,R,2:20 PM,5:10 PM,BTLR 309,Chakraborty,202411 (CS Spring) - View Only,Scheduled,25,50316
BIOL 450/502 LEC,GENOMICS,MW,4:10 PM,5:25 PM,BSBE 115,Chakraborty,202411 (CS Spring) - View Only,Scheduled,25,50316
BIOL 451/500 LEC,BIOINFORMATICS,MWF,12:40 PM,1:30 PM,HELD 105,Sarkar,202411 (CS Spring) - View Only,Scheduled,100,42564
BIOL 454/500 LEC,IMMUNOLOGY,MWF,1:50 PM,2:40 PM,HELD 105,Sangare,202411 (CS Spring) - View Only,Scheduled,100,10378
BIOL 456/501 LEC,MEDICAL MICROBIOLOGY,MWF,11:30 AM,12:20 PM,HELD 105,Sangare,202411 (CS Spring) - View Only,Scheduled,70,45267
BIOL 461/500 LEC,ANTIMICROBIAL AGENTS,M,3:00 PM,3:50 PM,BSBW B25,Smith,202411 (CS Spring) - View Only,Scheduled,20,18828
BIOL 484/500 PRAC,INTERNSHIP,,,,,Erickson,202411 (CS Spring) - View Only,Incomplete,0,33415
BIOL 489/501 LAB,SPTP: CRIT ANALYSIS ORIG RES,W,12:45 PM,2:35 PM,SCC 4.114,Ramsey,202411 (CS Spring) - View Only,Scheduled,26,50925
BIOL 491/200 RES,HNR- RESEARCH,,,,,Erickson,202411 (CS Spring) - View Only,Incomplete,0,40001
BIOL 491/204 RES,HNR-RESEARCH,,,,,Chakraborty,202411 (CS Spring) - View Only,Incomplete,0,40178
BIOL 491/206 RES,HNR-RESEARCH,,,,,Delmore,202411 (CS Spring) - View Only,Incomplete,0,44412
BIOL 491/209 RES,HNR-RESEARCH,,,,,Farhy,202411 (CS Spring) - View Only,Incomplete,0,52745
BIOL 491/210 RES,HNR-RESEARCH,,,,,Fitzpatrick,202411 (CS Spring) - View Only,Incomplete,0,40371
BIOL 491/212 RES,HNR-RESEARCH,,,,,Gomer,202411 (CS Spring) - View Only,Incomplete,0,48611
BIOL 491/218 RES,HNR-RESEARCH,,,,,Li,202411 (CS Spring) - View Only,Incomplete,0,48499
BIOL 491/219 RES,HNR-RESEARCH,,,,,McCreedy,202411 (CS Spring) - View Only,Incomplete,0,45076
BIOL 491/221 RES,HNR-RESEARCH,,,,,Menet,202411 (CS Spring) - View Only,Incomplete,0,40475
BIOL 491/222 RES,HNR-RESEARCH,,,,,Merlin,202411 (CS Spring) - View Only,Incomplete,0,44988
BIOL 491/223 RES,HNR-RESEARCH,,,,,Mitchell,202411 (CS Spring) - View Only,Incomplete,0,44572
